<built-in function round>,5.5151842268371585,0.12682,2.986156819152832,0.1298
<built-in function round>,2.4312736804199218,0.18404,2.1370826942443846,0.1851
<built-in function round>,2.1453513497161865,0.2617,1.9511083066940307,0.2689
<built-in function round>,1.8811056348419188,0.29692,1.7805169961929321,0.3227
<built-in function round>,1.947148550643921,0.29414,1.9486104127883912,0.3014
<built-in function round>,1.7356329019927978,0.35952,1.6816240991592408,0.3807
<built-in function round>,1.742735349960327,0.3709,1.6546902925491334,0.3917
<built-in function round>,1.8392225984954833,0.39876,1.6178522424697876,0.4246
<built-in function round>,1.7546368063354492,0.37976,1.6819615739822387,0.4136
<built-in function round>,1.6186133031845094,0.41988,1.5479856210708618,0.4429
<built-in function round>,1.6237872784423828,0.41804,1.5234232391357423,0.4492
<built-in function round>,1.5469132862854005,0.45042,1.46453272857666,0.4769
<built-in function round>,1.4617469551849365,0.4683,1.3902993839263915,0.4957
<built-in function round>,1.5500096688079834,0.44706,1.46815886592865,0.475
<built-in function round>,1.4574870235824584,0.4782,1.4036931478500365,0.487
<built-in function round>,1.5337556171035767,0.46334,1.4727849222183227,0.4791
<built-in function round>,1.3829981829071045,0.50596,1.3222938829421997,0.5261
<built-in function round>,1.692933115272522,0.46186,1.5900512033462524,0.481
<built-in function round>,1.5018260067367555,0.48572,1.448787465286255,0.5048
<built-in function round>,1.4806802069854736,0.49548,1.3925467567443848,0.5105
<built-in function round>,1.4706331884002686,0.49608,1.3399667629241943,0.5279
<built-in function round>,1.5474631352233887,0.48038,1.4561694772720337,0.5024
<built-in function round>,1.3557871313095093,0.53726,1.2923361858367919,0.5556
<built-in function round>,1.3133687677383423,0.55878,1.2073029458999633,0.5731
