13,393.57994996837,0.01,39.063363790512085
26,213.3965394481151,0.01,76.59421110153198
39,152.01288151417373,0.01,115.40946698188782
53,120.70690782294503,0.01,154.91652584075928
66,101.50154634551359,0.01,193.62837719917297
79,88.62032838912494,0.01,232.3768470287323
93,79.21516502542568,0.01,271.95677042007446
106,72.06249927280079,0.01,310.835013628006
119,66.4402585116164,0.01,349.60852336883545
133,61.87239822999056,0.01,389.34106397628784
146,57.97493478701326,0.01,428.1975140571594
159,54.708234806161464,0.01,466.9791693687439
159,54.698221613032025,0.01,468.73741841316223
