<built-in function round>,1.892478165626526,0.31472,1.8924533247947692,0.332
<built-in function round>,1.6514325618743897,0.39626,1.6279374718666078,0.4077
<built-in function round>,1.629142143726349,0.42722,1.6202677488327026,0.448
<built-in function round>,1.5473308515548707,0.46188,1.522698211669922,0.4857
<built-in function round>,1.3603374886512756,0.51058,1.3843808770179749,0.516
<built-in function round>,1.374680335521698,0.53466,1.317370891571045,0.5606
<built-in function round>,1.2743465876579285,0.56326,1.2447895169258119,0.5792
<built-in function round>,1.3241430187225343,0.5742,1.4236000895500183,0.5976
<built-in function round>,1.2005293798446655,0.57192,1.174883484840393,0.58
<built-in function round>,1.0887839007377624,0.61772,1.0731872200965882,0.6394
<built-in function round>,1.1908410143852235,0.6361,1.4724658608436585,0.639
<built-in function round>,1.0996635007858275,0.65198,1.2345301747322082,0.6706
<built-in function round>,1.0202114760875702,0.66928,1.3249711275100708,0.6705
<built-in function round>,1.5981000089645385,0.6701,2.1521480083465576,0.672
<built-in function round>,1.118524022102356,0.68438,1.4069916367530824,0.6865
<built-in function round>,0.9520127296447753,0.6891,1.004120010137558,0.6889
<built-in function round>,0.823698947429657,0.71448,0.8549868643283844,0.7096
<built-in function round>,0.9918632471561432,0.70996,1.14302259683609,0.7097
<built-in function round>,0.8622956097126007,0.71046,0.9957758009433746,0.6946
<built-in function round>,0.7945420169830322,0.72742,0.805208396911621,0.7283
<built-in function round>,0.8963792169094086,0.72084,0.9556646525859833,0.7211
<built-in function round>,0.7704506719112396,0.74546,0.8491342484951019,0.7389
<built-in function round>,0.7438220739364624,0.74408,0.7739146232604981,0.7414
<built-in function round>,0.7665142393112183,0.74314,0.8436154842376709,0.7301
<built-in function round>,0.6976633143424987,0.76434,0.7329538226127624,0.7605
<built-in function round>,0.7460316443443298,0.75376,0.8119110703468323,0.7362
<built-in function round>,0.6899174046516419,0.76832,0.7458714544773102,0.7555
<built-in function round>,0.6784329628944397,0.7668,0.7418812096118927,0.7515
<built-in function round>,0.6346829509735108,0.7822,0.7053761065006257,0.763
<built-in function round>,0.6383544778823853,0.78074,0.7060995519161224,0.7657
<built-in function round>,0.8501225209236145,0.7223,0.9287931025028229,0.7091
<built-in function round>,0.645801305770874,0.77826,0.7025309562683105,0.7658
<built-in function round>,0.6800628173351287,0.77784,0.8030171275138855,0.7547
<built-in function round>,0.7683922743797302,0.77268,1.0532826066017151,0.7456
<built-in function round>,0.5357690221071243,0.81884,0.6570061028003693,0.7936
<built-in function round>,0.554037693142891,0.81938,0.734942626953125,0.7904
<built-in function round>,0.5637285298109055,0.82224,0.7683539450168609,0.792
<built-in function round>,0.5257374960184097,0.8295,0.6764760851860047,0.7983
<built-in function round>,0.5302375197410584,0.82848,0.6913341403007507,0.7953
<built-in function round>,0.562114372253418,0.82894,0.7574677228927612,0.7942
<built-in function round>,0.7579094672203064,0.8226,1.1697467505931853,0.7867
<built-in function round>,0.6935967540740967,0.82592,0.9816879749298095,0.7883
<built-in function round>,0.7125638568401337,0.82598,0.9758607804775238,0.7886
<built-in function round>,0.6505274510383606,0.8292,0.8788945436477661,0.7959
<built-in function round>,0.6955536091327668,0.8279,0.9646396577358246,0.7934
<built-in function round>,0.648509309887886,0.83006,0.9007221281528472,0.796
<built-in function round>,0.5738151240348816,0.83418,0.7783098697662354,0.8003
<built-in function round>,0.5375890654325485,0.83682,0.7345201075077057,0.8017
<built-in function round>,0.5099745953083038,0.8382,0.6830631077289582,0.8043
<built-in function round>,0.5063209176063538,0.83722,0.6600478291511536,0.8059
<built-in function round>,0.6029870396852494,0.83274,0.8362718343734741,0.8006
<built-in function round>,0.6662575906515121,0.83208,0.9267738699913025,0.7937
<built-in function round>,0.59032790184021,0.8345,0.8105689525604248,0.801
<built-in function round>,0.6564011478424072,0.8303,0.9176836013793945,0.792
<built-in function round>,0.5283661681413651,0.83888,0.7185726642608643,0.8022
<built-in function round>,0.7206622445583344,0.829,1.0042207777500152,0.7929
<built-in function round>,0.6375994110107421,0.8324,0.8791843235492707,0.796
