7,1.554286875,0.53128,1.571140625,0.5233,0.001,50.538158893585205
15,1.2458646875,0.68264,1.2749703125,0.6683,0.001,98.92796182632446
22,1.1328796875,0.73462,1.181196875,0.7166,0.001,145.114351272583
30,0.99102890625,0.79524,1.0420328125,0.7761,0.001,195.10001707077026
38,0.9241959375,0.8271,0.98991875,0.8001,0.001,244.34238481521606
46,0.865360625,0.8516,0.93679140625,0.8246,0.001,292.8505709171295
53,0.8109765625,0.87698,0.8930625,0.839,0.001,339.33093762397766
61,0.80866921875,0.87466,0.900003125,0.833,0.001,388.5861146450043
69,0.8015921875,0.87896,0.89651484375,0.8371,0.001,437.02248978614807
76,0.79280359375,0.88202,0.8949296875,0.8374,0.001,483.45058608055115
84,0.742039375,0.90356,0.851146875,0.8572,0.001,532.7102386951447
92,0.7067575,0.92096,0.808740625,0.8752,0.001,581.1813666820526
99,0.7721175,0.88812,0.89056484375,0.8412,0.001,627.506370306015
107,0.723895625,0.91148,0.8331109375,0.8634,0.001,676.8519992828369
115,0.69683625,0.9229,0.8150546875,0.8692,0.001,725.2822766304016
122,0.68193265625,0.92936,0.808146875,0.8756,0.001,771.5912742614746
130,0.694301875,0.92584,0.8241890625,0.8732,0.001,821.667690038681
138,0.66698765625,0.94,0.79806953125,0.8826,0.001,870.9424614906311
146,0.6654821875,0.93744,0.7982203125,0.8819,0.001,919.3966655731201
153,0.65014046875,0.94508,0.7840625,0.8844,0.001,965.8760402202606
159,0.68547,0.92604,0.8271890625,0.8713,0.001,1005.0591638088226
