4,124.28842328165148,0.001,27.837724685668945
8,74.80556958384415,0.001,54.288785219192505
12,56.701768153822364,0.001,80.9158046245575
17,47.1087368162612,0.001,107.97363185882568
21,41.10664549774494,0.001,134.63441371917725
25,36.9620498000702,0.001,161.3071746826172
29,33.909968965929025,0.001,187.85370182991028
34,31.568921104052556,0.001,214.82665038108826
38,29.704317959787822,0.001,241.3885977268219
42,28.195538226745317,0.001,268.1291627883911
46,26.947447418941564,0.001,294.6796977519989
51,25.886314103090097,0.001,321.74864292144775
55,24.985675776580877,0.001,348.3275375366211
59,24.194842649754094,0.001,374.9046642780304
63,23.504937763560328,0.001,401.5050370693207
68,22.900962335837804,0.001,428.65714740753174
72,22.35685813371894,0.001,455.2267768383026
76,21.869354907647313,0.001,481.776034116745
81,21.42908500375331,0.001,508.8537027835846
85,21.0316816184404,0.001,535.5433630943298
89,20.668732977955976,0.001,562.1615588665009
93,20.333488085646415,0.001,588.8459286689758
98,20.02752468635208,0.001,615.8692719936371
102,19.744810155514305,0.001,642.4661433696747
106,19.483506390574792,0.001,669.1545159816742
110,19.241701245405405,0.001,695.7258503437042
115,19.015685257386053,0.001,722.8471055030823
119,18.802448595462643,0.001,749.4301371574402
123,18.606242923745047,0.001,776.0395984649658
127,18.419801070427365,0.001,802.4812994003296
132,18.244289970077062,0.001,829.4324996471405
136,18.079144850428012,0.001,856.0721373558044
140,17.923959529983232,0.001,882.6485061645508
144,17.77684368703858,0.001,909.21080493927
149,17.63611513587373,0.001,936.14599609375
153,17.504869460715,0.001,962.7699556350708
157,17.37940232338285,0.001,989.4315683841705
159,17.316745595375696,0.001,1004.0102789402008
