<built-in function round>,2.517695803642273,0.14534,2.7353004217147827,0.1504
<built-in function round>,2.2353927803039553,0.19404,2.5982759952545167,0.2027
<built-in function round>,2.1201442813873292,0.20574,2.3083925247192383,0.2288
<built-in function round>,2.1013333415985107,0.24078,2.66850323677063,0.2653
<built-in function round>,1.9834241986274719,0.26542,2.2954656720161437,0.2735
<built-in function round>,1.9970445919036866,0.2929,2.238550329208374,0.3144
<built-in function round>,1.8843565106391906,0.32826,2.0977192878723145,0.3383
<built-in function round>,1.8155277705192565,0.33192,1.9676408648490906,0.3361
<built-in function round>,1.7885045862197877,0.32892,1.8940594911575317,0.3395
<built-in function round>,1.7761604237556456,0.34406,1.9140093326568604,0.352
<built-in function round>,1.7452069783210755,0.34162,1.8394567847251893,0.3578
<built-in function round>,1.7556144165992738,0.33962,1.8711334705352782,0.3598
