<built-in function round>,2.1708167123794557,0.27518,2.1124432563781737,0.2863
<built-in function round>,1.8787607073783874,0.32144,1.8068149447441102,0.3365
<built-in function round>,1.806876962184906,0.34146,1.7263151168823243,0.3776
<built-in function round>,1.7707134008407592,0.35248,1.6726034045219422,0.3861
<built-in function round>,1.7267498803138732,0.3656,1.6449968934059143,0.3988
<built-in function round>,1.6823120594024659,0.38738,1.581111741065979,0.4199
<built-in function round>,1.649246063232422,0.3962,1.5536606192588807,0.432
<built-in function round>,1.6304687976837158,0.40704,1.546229064464569,0.4326
<built-in function round>,1.603397467136383,0.4137,1.502342414855957,0.447
<built-in function round>,1.5745850157737733,0.4268,1.4773833632469178,0.4618
<built-in function round>,1.5610195350646974,0.42924,1.4952672719955444,0.4587
<built-in function round>,1.5217245888710023,0.44258,1.4483523845672608,0.4675
<built-in function round>,1.524694790840149,0.4495,1.4346958875656128,0.4813
<built-in function round>,1.473210153579712,0.46396,1.3872669219970704,0.4971
<built-in function round>,1.4490962839126587,0.46966,1.3712510585784912,0.505
<built-in function round>,1.4441804242134095,0.47438,1.3660142302513123,0.5006
<built-in function round>,1.4310646700859069,0.47838,1.3550449013710022,0.5056
<built-in function round>,1.4244579911231994,0.48088,1.3448675870895386,0.5102
<built-in function round>,1.41900554895401,0.48206,1.3438557147979737,0.5078
<built-in function round>,1.4121353602409363,0.48564,1.3390100240707397,0.5101
<built-in function round>,1.4051453161239624,0.48928,1.336631178855896,0.5143
<built-in function round>,1.404259226322174,0.48948,1.3297514200210572,0.5165
<built-in function round>,1.3977964806556702,0.48954,1.325170373916626,0.5166
<built-in function round>,1.3974077033996581,0.493,1.3245290040969848,0.5195
<built-in function round>,1.392934124469757,0.494,1.3245909929275512,0.5176
<built-in function round>,1.3865346550941466,0.49754,1.322919237613678,0.5197
<built-in function round>,1.3909336709976197,0.49556,1.3210076689720154,0.5198
<built-in function round>,1.385726888179779,0.49664,1.3183265805244446,0.5213
<built-in function round>,1.3802306032180787,0.50006,1.3176002144813537,0.5217
<built-in function round>,1.3792084765434265,0.49898,1.3159749984741211,0.5228
<built-in function round>,1.381065421104431,0.49838,1.3151651740074157,0.5233
<built-in function round>,1.3751430749893188,0.5032,1.3150528430938722,0.5233
<built-in function round>,1.3798821139335633,0.50098,1.3149758219718932,0.5235
<built-in function round>,1.3790032625198365,0.50012,1.314970886707306,0.5234
<built-in function round>,1.3832741689682007,0.50082,1.3149661421775818,0.5236
<built-in function round>,1.3813801860809327,0.49868,1.3149647831916809,0.5236
<built-in function round>,1.3815960144996644,0.497,1.3149669170379639,0.5235
<built-in function round>,1.3788157773017884,0.49898,1.3149673581123351,0.5235
<built-in function round>,1.3783300185203553,0.50002,1.3149673581123351,0.5235
<built-in function round>,1.3809048223495484,0.49882,1.3149673581123351,0.5235
<built-in function round>,1.3798323130607606,0.498,1.3149673581123351,0.5235
<built-in function round>,1.3807227849960326,0.50156,1.3149673581123351,0.5235
<built-in function round>,1.3832619547843934,0.4993,1.3149673581123351,0.5235
<built-in function round>,1.3778912591934205,0.5022,1.3149673581123351,0.5235
<built-in function round>,1.3800278806686401,0.49858,1.3149673581123351,0.5235
<built-in function round>,1.386802179813385,0.49718,1.3149673581123351,0.5235
<built-in function round>,1.380208008289337,0.49912,1.3149673581123351,0.5235
<built-in function round>,1.37791583776474,0.49966,1.3149673581123351,0.5235
<built-in function round>,1.3815935468673706,0.49864,1.3149673581123351,0.5235
<built-in function round>,1.3841637444496155,0.49628,1.3149673581123351,0.5235
<built-in function round>,1.3791273212432862,0.49902,1.3149673581123351,0.5235
<built-in function round>,1.377496018409729,0.49892,1.3149673581123351,0.5235
<built-in function round>,1.3793095779418945,0.49868,1.3149673581123351,0.5235
<built-in function round>,1.3800719714164733,0.49774,1.3149673581123351,0.5235
<built-in function round>,1.3822884774208068,0.49746,1.3149673581123351,0.5235
<built-in function round>,1.3803948497772216,0.4984,1.3149673581123351,0.5235
<built-in function round>,1.3787559914588927,0.49758,1.3149673581123351,0.5235
<built-in function round>,1.3800446891784668,0.50096,1.3149673581123351,0.5235
<built-in function round>,1.3789872884750367,0.50186,1.3149673581123351,0.5235
<built-in function round>,1.3781390261650086,0.5016,1.3149673581123351,0.5235
<built-in function round>,1.376325297355652,0.50072,1.3149673581123351,0.5235
<built-in function round>,1.3827832913398743,0.49896,1.3149673581123351,0.5235
<built-in function round>,1.3825407004356385,0.49626,1.3149673581123351,0.5235
<built-in function round>,1.3822184133529662,0.50054,1.3149673581123351,0.5235
<built-in function round>,1.3809107899665833,0.49926,1.3149673581123351,0.5235
<built-in function round>,1.381027159690857,0.4981,1.3149673581123351,0.5235
<built-in function round>,1.3831455206871033,0.49944,1.3149673581123351,0.5235
<built-in function round>,1.3819652819633483,0.49858,1.3149673581123351,0.5235
<built-in function round>,1.381529700756073,0.49854,1.3149673581123351,0.5235
<built-in function round>,1.3806496143341065,0.50192,1.3149673581123351,0.5235
<built-in function round>,1.3810017490386963,0.49778,1.3149673581123351,0.5235
<built-in function round>,1.3827706336975099,0.49938,1.3149673581123351,0.5235
<built-in function round>,1.3846031188964845,0.49822,1.3149673581123351,0.5235
<built-in function round>,1.3779212427139282,0.49928,1.3149673581123351,0.5235
<built-in function round>,1.3796900629997253,0.49884,1.3149673581123351,0.5235
<built-in function round>,1.3805553221702576,0.49956,1.3149673581123351,0.5235
<built-in function round>,1.3801211643218994,0.50066,1.3149673581123351,0.5235
<built-in function round>,1.3814493250846862,0.49924,1.3149673581123351,0.5235
<built-in function round>,1.3818753623962403,0.4989,1.3149673581123351,0.5235
<built-in function round>,1.382429838180542,0.49864,1.3149673581123351,0.5235
<built-in function round>,1.3763388204574585,0.50138,1.3149673581123351,0.5235
<built-in function round>,1.3804777407646178,0.49844,1.3149673581123351,0.5235
<built-in function round>,1.38414448261261,0.49826,1.3149673581123351,0.5235
<built-in function round>,1.383235719203949,0.50036,1.3149673581123351,0.5235
<built-in function round>,1.3834571075439452,0.49936,1.3149673581123351,0.5235
<built-in function round>,1.38185316324234,0.49716,1.3149673581123351,0.5235
<built-in function round>,1.3792515587806702,0.4997,1.3149673581123351,0.5235
<built-in function round>,1.3785799479484557,0.50086,1.3149673581123351,0.5235
<built-in function round>,1.3825645852088928,0.49758,1.3149673581123351,0.5235
<built-in function round>,1.3823840403556824,0.49738,1.3149673581123351,0.5235
<built-in function round>,1.3755735969543457,0.50004,1.3149673581123351,0.5235
<built-in function round>,1.380716609954834,0.49978,1.3149673581123351,0.5235
<built-in function round>,1.379170730113983,0.50068,1.3149673581123351,0.5235
<built-in function round>,1.379362723827362,0.49942,1.3149673581123351,0.5235
<built-in function round>,1.3797668051719665,0.50132,1.3149673581123351,0.5235
<built-in function round>,1.3821922993659974,0.49922,1.3149673581123351,0.5235
<built-in function round>,1.3842669439315796,0.49802,1.3149673581123351,0.5235
<built-in function round>,1.3827694487571716,0.50212,1.3149673581123351,0.5235
<built-in function round>,1.3820303225517272,0.50002,1.3149673581123351,0.5235
<built-in function round>,1.383430483341217,0.49964,1.3149673581123351,0.5235
<built-in function round>,1.38309166431427,0.50012,1.3149673581123351,0.5235
<built-in function round>,1.3857218074798583,0.49984,1.3149673581123351,0.5235
<built-in function round>,1.3811754941940309,0.49772,1.3149673581123351,0.5235
<built-in function round>,1.381275863647461,0.49766,1.3149673581123351,0.5235
<built-in function round>,1.3802593278884887,0.4994,1.3149673581123351,0.5235
<built-in function round>,1.380948886871338,0.49924,1.3149673581123351,0.5235
<built-in function round>,1.3774355363845825,0.50176,1.3149673581123351,0.5235
