<built-in function round>,1.8626422238349916,0.30788,1.8259042739868163,0.3299
<built-in function round>,1.6148280882835389,0.39986,1.5933104515075684,0.4159
<built-in function round>,1.5920725417137147,0.41722,1.6195457935333253,0.4226
<built-in function round>,1.4257628011703491,0.50904,1.412178874015808,0.5331
<built-in function round>,1.3160098719596862,0.53092,1.3168869018554688,0.545
<built-in function round>,1.358618290424347,0.53834,1.362021768093109,0.5522
<built-in function round>,1.3215078449249267,0.53866,1.2981248855590821,0.5605
<built-in function round>,1.182063226699829,0.58172,1.1575894355773926,0.6054
<built-in function round>,1.369257802963257,0.51272,1.3266675472259521,0.5415
<built-in function round>,1.1672356200218201,0.60496,1.1416566371917725,0.6189
<built-in function round>,1.229020824432373,0.5542,1.1284122705459594,0.5873
<built-in function round>,1.0183128786087037,0.64228,0.9960826516151429,0.6497
<built-in function round>,1.0022985112667084,0.64458,0.989316213130951,0.6496
<built-in function round>,0.9564677679538727,0.66324,0.945736163854599,0.6728
<built-in function round>,0.9103812229633331,0.6831,0.8982633173465728,0.6894
<built-in function round>,0.9251290345191956,0.67972,0.8905782222747802,0.6973
<built-in function round>,0.9288010680675507,0.68758,0.9376587569713593,0.6912
<built-in function round>,0.8599573028087616,0.70128,0.8722949981689453,0.7049
<built-in function round>,0.8061622023582459,0.7225,0.8215759992599487,0.7246
<built-in function round>,0.7841301560401917,0.725,0.7999946475028992,0.7212
<built-in function round>,0.7691685247421265,0.73376,0.7902877569198609,0.7334
<built-in function round>,0.7973436200618744,0.72742,0.7991855382919312,0.7302
<built-in function round>,0.743937816619873,0.74554,0.7641473293304444,0.7367
<built-in function round>,0.7508523070812225,0.74302,0.7797246932983398,0.7396
<built-in function round>,0.7092715239524842,0.75622,0.7445552051067352,0.7458
<built-in function round>,0.6968316924571991,0.75958,0.7419475793838501,0.7492
<built-in function round>,0.6942957854270935,0.75312,0.7094533145427704,0.7549
<built-in function round>,0.6646708059310913,0.7714,0.6906696319580078,0.7659
<built-in function round>,0.6776947557926178,0.76644,0.7237992823123932,0.756
<built-in function round>,0.635935230255127,0.78166,0.7027519702911377,0.7685
<built-in function round>,0.6374671018123627,0.77886,0.7041950762271881,0.7592
<built-in function round>,0.6334423112869263,0.7843,0.7055504441261291,0.7659
<built-in function round>,0.6020048534870148,0.79174,0.6655420958995819,0.7774
<built-in function round>,0.644063925743103,0.77796,0.7245950818061828,0.7581
<built-in function round>,0.5659745287895203,0.8041,0.6422653675079346,0.7842
<built-in function round>,0.6054926717281341,0.79214,0.657392954826355,0.7794
<built-in function round>,0.6064707994461059,0.79194,0.6779489040374755,0.7696
<built-in function round>,0.558285789489746,0.80766,0.6338536441326141,0.785
<built-in function round>,0.6029039716720581,0.7953,0.6873562633991241,0.7712
<built-in function round>,0.5520106703042984,0.81418,0.6440754354000091,0.7907
<built-in function round>,0.5323425221443177,0.81708,0.6294704794883728,0.793
<built-in function round>,0.5569818526506424,0.80802,0.6620150089263916,0.7836
<built-in function round>,0.5426316064596176,0.8145,0.664872145652771,0.7854
<built-in function round>,0.5396882051229477,0.813,0.6315509438514709,0.7865
<built-in function round>,0.5536513179540634,0.80644,0.6361525475978851,0.7881
<built-in function round>,0.5110469651222229,0.8255,0.6258852243423462,0.7978
<built-in function round>,0.5170048326253891,0.8212,0.6084111750125885,0.7966
<built-in function round>,0.5987054407596588,0.79512,0.6697027742862701,0.776
<built-in function round>,0.5096160000562668,0.82434,0.6262677192687989,0.7952
<built-in function round>,0.47488794684410096,0.83534,0.5925469934940338,0.8057
<built-in function round>,0.48412298142910004,0.83278,0.593927800655365,0.7978
<built-in function round>,0.5277800923585891,0.8226,0.660653156042099,0.7903
<built-in function round>,0.4750386780500412,0.83684,0.6045177280902863,0.7983
<built-in function round>,0.46169001162052153,0.84132,0.5686563909053802,0.8097
<built-in function round>,0.4768788689374924,0.8393,0.6226825416088104,0.8032
<built-in function round>,0.47342434644699094,0.8363,0.5794809341430665,0.8066
<built-in function round>,0.45144240200519564,0.8472,0.5973882853984833,0.806
<built-in function round>,0.7684788882732392,0.82986,1.1196298778057099,0.7873
<built-in function round>,0.45860323309898376,0.83834,0.6052169561386108,0.8
<built-in function round>,0.4243014705181122,0.8536,0.5751595139503479,0.8141
<built-in function round>,0.4285028445720673,0.85198,0.5832371056079865,0.8142
<built-in function round>,0.4055448079109192,0.85806,0.5749804377555847,0.818
<built-in function round>,0.456441895365715,0.85188,0.6488412022590637,0.8061
<built-in function round>,0.45326730370521545,0.85434,0.6783101618289947,0.8041
<built-in function round>,0.41422398030757906,0.85836,0.5595480918884277,0.8135
<built-in function round>,0.5182688027620316,0.85536,0.7625085413455963,0.8042
<built-in function round>,0.476815413236618,0.85624,0.7126672804355622,0.8065
<built-in function round>,0.41004583656787874,0.8578,0.5933798313140869,0.8101
<built-in function round>,0.42351160109043123,0.85456,0.6107890427112579,0.8111
<built-in function round>,0.5471026074886322,0.8514,0.8460701286792756,0.7939
<built-in function round>,0.4088597601652145,0.85832,0.564937537908554,0.8107
<built-in function round>,0.3885279607772827,0.86776,0.5832475364208222,0.8161
<built-in function round>,0.46774079740047453,0.86214,0.7370690286159516,0.8056
<built-in function round>,0.526094998717308,0.86064,0.8017543971538543,0.7985
<built-in function round>,0.4311817616224289,0.8707,0.6965108871459961,0.8064
<built-in function round>,0.3528269952535629,0.87736,0.5554014474153519,0.8219
