2,1.4792078125,0.58144,1.4944875,0.574,0.001,23.45755910873413
5,1.20103125,0.71444,1.229409375,0.703,0.001,44.07928109169006
7,1.062941875,0.7672,1.0955375,0.7592,0.001,64.18961119651794
10,1.0000934375,0.79746,1.037278125,0.7813,0.001,84.95527410507202
12,0.93390328125,0.82226,0.9788515625,0.8015,0.001,105.18549942970276
15,0.97924171875,0.80418,1.0275640625,0.782,0.001,125.9309892654419
17,0.898094375,0.8427,0.9556046875,0.8152,0.001,146.11773419380188
20,0.8587696875,0.85662,0.91554375,0.8283,0.001,166.72118258476257
23,0.8880196875,0.84676,0.95191171875,0.8224,0.001,187.52456307411194
25,0.8101903125,0.8775,0.877871875,0.8491,0.001,207.71795058250427
28,0.7975865625,0.88204,0.870975,0.8466,0.001,228.42621898651123
30,0.7700834375,0.89508,0.84805,0.8592,0.001,248.5664300918579
33,0.8065915625,0.87658,0.8832625,0.8424,0.001,269.3790190219879
35,0.7515121875,0.90142,0.82651875,0.8667,0.001,289.68218445777893
38,0.7725815625,0.89432,0.85835,0.8566,0.001,310.54319024086
40,0.7230953125,0.91518,0.804675,0.8756,0.001,330.7636938095093
43,0.7136628125,0.9176,0.8012171875,0.8792,0.001,351.50786995887756
46,0.721768125,0.91504,0.81195546875,0.8767,0.001,372.26130652427673
48,0.75133015625,0.90076,0.847653125,0.8592,0.001,392.6148090362549
51,0.697130625,0.92628,0.7883609375,0.8872,0.001,413.3918824195862
53,0.71840015625,0.91808,0.8183671875,0.8715,0.001,433.5602900981903
56,0.71138578125,0.92048,0.8149421875,0.8718,0.001,454.3269786834717
58,0.6840784375,0.93312,0.7874578125,0.8856,0.001,474.56465244293213
61,0.67799796875,0.93466,0.779471875,0.8909,0.001,495.3151125907898
63,0.6835225,0.9307,0.789634375,0.8833,0.001,515.6908020973206
66,0.6925375,0.928,0.80721171875,0.8764,0.001,536.4916508197784
69,0.6696390625,0.93868,0.7769421875,0.8874,0.001,557.2360327243805
71,0.67236875,0.9353,0.78221015625,0.8872,0.001,577.5312299728394
74,0.67210765625,0.93608,0.77980390625,0.8839,0.001,598.3367631435394
76,0.68544609375,0.93134,0.8079921875,0.8793,0.001,618.6850442886353
79,0.66190796875,0.94086,0.7745578125,0.891,0.001,639.444855928421
81,0.657755,0.94256,0.7710859375,0.8921,0.001,659.7144348621368
84,0.6529403125,0.94632,0.7690828125,0.8943,0.001,680.5224089622498
86,0.6434015625,0.94848,0.76290859375,0.8957,0.001,700.7593820095062
89,0.64281625,0.94918,0.7607171875,0.8948,0.001,721.5393900871277
92,0.6468828125,0.94826,0.76813515625,0.8922,0.001,742.5207166671753
94,0.63651765625,0.95332,0.751584375,0.9021,0.001,762.9065382480621
97,0.63215859375,0.95474,0.75299140625,0.8967,0.001,783.9225399494171
99,0.648275625,0.94844,0.775803125,0.8927,0.001,804.2524602413177
102,0.65789,0.94082,0.7901578125,0.8865,0.001,825.120742559433
104,0.64215765625,0.94924,0.770653125,0.8946,0.001,845.6018145084381
107,0.623170625,0.9586,0.7525953125,0.8996,0.001,866.5321338176727
109,0.6436553125,0.9495,0.7793171875,0.8933,0.001,886.7734303474426
112,0.624965,0.95722,0.756928125,0.8987,0.001,907.6459748744965
115,0.6384790625,0.9515,0.772565625,0.8913,0.001,928.412341594696
117,0.6259775,0.95818,0.7565609375,0.8988,0.001,948.612069606781
120,0.61683125,0.96086,0.748875,0.9024,0.001,969.4712781906128
122,0.6338546875,0.95124,0.768215625,0.8936,0.001,989.8244354724884
125,0.61030734375,0.96416,0.74658125,0.9031,0.001,1010.8321986198425
127,0.61302625,0.96352,0.7461859375,0.9049,0.001,1031.2127585411072
130,0.6396028125,0.94864,0.77978828125,0.8935,0.001,1052.0970163345337
132,0.60260171875,0.96756,0.73644453125,0.9075,0.001,1072.4753193855286
135,0.6070390625,0.9652,0.7466125,0.9044,0.001,1093.7073204517365
138,0.61008453125,0.96358,0.7458875,0.9033,0.001,1114.825050830841
140,0.61065015625,0.96346,0.75155625,0.9023,0.001,1135.2841444015503
143,0.61458015625,0.96192,0.75293125,0.9007,0.001,1156.1727983951569
145,0.602911875,0.96638,0.74656875,0.9012,0.001,1176.6312408447266
148,0.60431625,0.96672,0.74893671875,0.8999,0.001,1197.363732099533
150,0.6400246875,0.94694,0.7950515625,0.8832,0.001,1217.5354719161987
153,0.5972703125,0.96974,0.744565625,0.905,0.001,1238.216604232788
156,0.59617234375,0.96972,0.7395765625,0.9069,0.001,1258.7764604091644
158,0.5900546875,0.97322,0.73575390625,0.909,0.001,1278.8474254608154
159,0.5987571875,0.96842,0.7478578125,0.9016,0.001,1291.5846121311188
