4,126.81411523122091,1e-05,24.268543243408203
8,83.45132841048671,1e-05,47.28662323951721
12,67.5115901466367,1e-05,70.30742907524109
17,58.76493987063723,1e-05,93.81774091720581
21,53.102086860317975,1e-05,116.81659436225891
25,49.05334233103504,1e-05,139.94687294960022
29,46.00907319613658,1e-05,162.9403064250946
34,43.640950424862545,1e-05,186.38708806037903
38,41.69950248551059,1e-05,209.38785672187805
42,40.09049254505995,1e-05,232.455313205719
46,38.73394002698646,1e-05,255.47315430641174
51,37.56305508852887,1e-05,278.9912941455841
55,36.54508009358872,1e-05,302.01816391944885
59,35.64816120559754,1e-05,325.1850423812866
63,34.86531592333432,1e-05,348.20683884620667
68,34.16174023436617,1e-05,371.81245946884155
72,33.526359324521074,1e-05,394.82049798965454
76,32.949354516154465,1e-05,417.81791377067566
81,32.42916200157763,1e-05,441.23308086395264
85,31.93998549212359,1e-05,464.3362112045288
89,31.498812608176397,1e-05,487.51495838165283
93,31.08589277014105,1e-05,510.5408113002777
98,30.699796059981875,1e-05,534.0848426818848
102,30.341842149815225,1e-05,557.1261086463928
106,30.00546654143933,1e-05,580.1061232089996
110,29.68872115265285,1e-05,603.2895176410675
115,29.386603427136166,1e-05,626.8218309879303
119,29.101858986059447,1e-05,649.8097658157349
123,28.832352223132066,1e-05,672.8727798461914
127,28.572007387095884,1e-05,695.9082736968994
132,28.329246313381166,1e-05,719.4564788341522
136,28.094766386166736,1e-05,742.4470839500427
140,27.873569073898842,1e-05,765.4479398727417
144,27.659093660142418,1e-05,788.4196412563324
149,27.45706703440451,1e-05,811.9603705406189
153,27.262227954117645,1e-05,834.9811305999756
157,27.074067816751512,1e-05,858.0721833705902
159,26.979915429121654,1e-05,870.7952589988708
